Time,Object1Height,Object2Height,Object3Height
10.06619,3.225957,1.455094,1.62908
10.06883,3.226225,1.455382,1.62908
10.07146,3.226498,1.455676,1.62908
10.07428,3.226778,1.455979,1.62908
10.07718,3.227088,1.456316,1.62908
10.07994,3.227417,1.456675,1.62908
10.08249,3.227738,1.457028,1.62908
10.08522,3.228044,1.457364,1.62908
10.08773,3.228382,1.457737,1.62908
10.09022,3.228699,1.45809,1.62908
10.09281,3.229023,1.458452,1.62908
10.09534,3.22937,1.45884,1.62908
10.09794,3.229718,1.459231,1.62908
10.10044,3.230083,1.459645,1.62908
10.10312,3.230446,1.460056,1.62908
10.10573,3.230844,1.460512,1.62908
10.10824,3.231243,1.460969,1.62908
10.11084,3.231637,1.461422,1.62908
10.11351,3.232054,1.461905,1.62908
10.12031,3.232495,1.46242,1.62908
10.12313,3.233672,1.463805,1.62908
10.12582,3.234184,1.464414,1.62908
10.12841,3.234685,1.465013,1.62908
10.13101,3.235179,1.465608,1.62908
10.13353,3.235689,1.466226,1.62908
10.13613,3.236195,1.466842,1.62908
10.13863,3.236731,1.467499,1.62908
10.14126,3.237257,1.468149,1.62908
10.14404,3.237827,1.468856,1.62908
10.14652,3.238441,1.469623,1.62908
10.14912,3.239003,1.470332,1.62908
10.15176,3.239608,1.471098,1.62908
10.15434,3.240234,1.471899,1.62908
10.15683,3.240862,1.472706,1.62908
10.15934,3.241481,1.473509,1.62908
10.16196,3.242121,1.474344,1.62908
10.16471,3.242801,1.475239,1.62908
10.16738,3.243534,1.476212,1.62908
10.16992,3.244259,1.477182,1.62908
10.17244,3.244966,1.478136,1.62908
10.17491,3.245682,1.479109,1.62908
10.17748,3.246401,1.480095,1.62908
10.18003,3.247162,1.481148,1.62908
10.18278,3.24793,1.48222,1.62908
10.18537,3.24878,1.483418,1.62908
10.18794,3.249597,1.484579,1.62908
10.19042,3.250423,1.485766,1.62908
10.19303,3.251236,1.486944,1.62908
10.19562,3.252106,1.488216,1.62908
10.19816,3.25299,1.489523,1.62908
10.20464,3.25387,1.490836,1.62908
10.20752,3.25619,1.494365,1.62908
10.21016,3.257255,1.496017,1.62908
10.21273,3.258247,1.497573,1.62908
10.21528,3.259233,1.499138,1.62908
10.21793,3.260224,1.500729,1.62908
10.2204,3.261275,1.502435,1.62908
10.22301,3.262267,1.504065,1.62908
10.226,3.263332,1.505837,1.62908
10.22851,3.264572,1.507926,1.62908
10.23107,3.265633,1.509737,1.62908
10.23362,3.266723,1.511623,1.62908
10.23624,3.267832,1.513564,1.62908
10.23871,3.26898,1.515601,1.62908
10.24111,3.270079,1.517575,1.62908
10.24382,3.271164,1.51955,1.62908
10.24635,3.272399,1.521829,1.62908
10.24897,3.273566,1.524012,1.62908
10.25148,3.274788,1.52633,1.62908
10.25404,3.275973,1.52861,1.62908
10.25667,3.277194,1.530993,1.62908
10.25956,3.278467,1.533512,1.62908
10.26213,3.279871,1.536334,1.62908
10.26482,3.281136,1.538918,1.62908
10.26745,3.282473,1.54169,1.62908
10.27002,3.283792,1.544469,1.62908
10.27253,3.285092,1.54725,1.62908
10.27503,3.286368,1.55002,1.62908
10.27768,3.287651,1.552849,1.62908
10.28021,3.28902,1.555914,1.62908
10.28287,3.290334,1.558903,1.62908
10.28547,3.291722,1.562111,1.62908
10.28794,3.293089,1.565323,1.62908
10.29042,3.294394,1.568435,1.62908
10.29298,3.295707,1.571619,1.62908
10.29552,3.297067,1.574967,1.62908
10.29809,3.298424,1.57836,1.62908
10.30066,3.299799,1.581855,1.62908
10.30332,3.301182,1.585429,1.62908
10.30592,3.302613,1.589187,1.62908
10.30846,3.304014,1.592924,1.62908
10.31102,3.305384,1.596644,1.62908
10.31363,3.306763,1.600443,1.62908
10.31631,3.308176,1.604402,1.62908
10.31896,3.309621,1.608519,1.62908
10.32153,3.311053,1.612664,1.62908
10.32412,3.312435,1.616729,1.62908
10.32666,3.313827,1.620891,1.62908
10.32926,3.315193,1.625036,1.62908
10.33233,3.316581,1.629315,1.62908
10.33508,3.318221,1.634452,1.62908
10.34241,3.319677,1.639093,1.62908
10.34565,3.323537,1.651747,1.62908
10.34829,3.325221,1.65743,1.62908
10.35115,3.326587,1.662109,1.62908
10.35373,3.328055,1.667211,1.62908
10.35632,3.329366,1.671826,1.62908
10.35895,3.330678,1.676503,1.62908
10.36152,3.331996,1.681257,1.62908
10.36438,3.333275,1.685924,1.62908
10.36723,3.33468,1.691106,1.62908
10.36982,3.336072,1.696302,1.62908
10.37244,3.337319,1.701005,1.62908
10.37492,3.338567,1.705754,1.62908
10.37748,3.339742,1.71026,1.62908
10.38002,3.340937,1.71488,1.62908
10.38278,3.342107,1.719429,1.62908
10.38543,3.343366,1.724363,1.62908
10.38797,3.34456,1.729066,1.62908
10.39042,3.345691,1.733541,1.62908
10.39294,3.346762,1.737798,1.62908
10.39542,3.347854,1.742152,1.62908
10.39801,3.348916,1.746391,1.62908
10.40064,3.350007,1.750754,1.62908
10.40344,3.351097,1.755114,1.62908
10.40603,3.352242,1.759692,1.62908
10.40865,3.353285,1.763849,1.62908
10.41134,3.354318,1.767958,1.62908
10.41395,3.355364,1.772104,1.62908
10.41653,3.356363,1.776035,1.62908
10.41913,3.357333,1.779835,1.62908
10.42163,3.358294,1.783565,1.62908
10.42425,3.359203,1.78706,1.62908
10.42684,3.360139,1.790625,1.62908
10.42933,3.361047,1.79404,1.62908
10.43192,3.361902,1.797214,1.62908
10.43452,3.362778,1.80042,1.62908
10.43701,3.363639,1.803518,1.62908
10.43952,3.364449,1.806377,1.62908
10.44203,3.365249,1.809152,1.62908
10.44475,3.366035,1.811815,1.62908
10.44732,3.366868,1.814573,1.62908
10.44986,3.36764,1.817064,1.62908
10.45242,3.368387,1.819406,1.62908
10.45494,3.369123,1.821649,1.62908
10.45742,3.369832,1.823737,1.62908
10.45998,3.370518,1.825692,1.62908
10.46253,3.371211,1.827593,1.62908
10.46522,3.371884,1.829367,1.62908
10.46781,3.372581,1.831125,1.62908
10.47033,3.373235,1.832696,1.62908
10.47282,3.373857,1.834114,1.62908
10.47523,3.374459,1.835416,1.62908
10.4778,3.375029,1.836581,1.62908
10.48033,3.375623,1.837721,1.62908
10.48296,3.376195,1.838744,1.62908
10.48555,3.376774,1.839703,1.62908
10.48801,3.377332,1.840552,1.62908
10.49051,3.37785,1.841271,1.62908
10.49307,3.378363,1.841915,1.62908
10.49565,3.378876,1.84249,1.62908
10.49823,3.379381,1.842986,1.62908
10.50077,3.379873,1.8434,1.62908
10.50344,3.380346,1.843733,1.62908
10.50595,3.380831,1.844006,1.62908
10.50842,3.381276,1.844194,1.62908
10.51096,3.381702,1.844316,1.62908
10.51353,3.38213,1.844381,1.62908
10.51608,3.382551,1.844388,1.62908
10.51862,3.382959,1.84434,1.62908
10.52115,3.383356,1.844239,1.62908
10.52382,3.38374,1.844091,1.62908
10.52641,3.384136,1.843886,1.62908
10.52892,3.384509,1.843643,1.62908
10.53147,3.384862,1.843367,1.62908
10.53396,3.38521,1.843052,1.62908
10.53644,3.385542,1.842711,1.62908
10.53891,3.385865,1.842342,1.62908
10.54143,3.386176,1.841949,1.62908
10.5442,3.386487,1.841521,1.62908
10.54675,3.386819,1.841025,1.62908
10.54929,3.387115,1.840548,1.62908
10.55188,3.387404,1.840052,1.62908
10.55432,3.387689,1.839531,1.62908
10.55684,3.387952,1.839024,1.62908
10.56476,3.388215,1.838491,1.62908
10.56792,3.388998,1.83675,1.62908
10.57053,3.389292,1.836038,1.62908
10.57301,3.389526,1.835445,1.62908
10.576,3.389744,1.834877,1.62908
10.57863,3.389998,1.834193,1.62908
10.58116,3.390216,1.833588,1.62908
10.58391,3.390418,1.833011,1.62908
10.58652,3.390632,1.832384,1.62908
10.58904,3.390829,1.831791,1.62908
10.59153,3.391015,1.831221,1.62908
10.59411,3.391192,1.830664,1.62908
10.59664,3.391371,1.830092,1.62908
10.59929,3.391542,1.829534,1.62908
10.60186,3.391716,1.828958,1.62908
10.60453,3.391879,1.828406,1.62908
10.60713,3.392044,1.827841,1.62908
10.6097,3.392199,1.827299,1.62908
10.61222,3.392349,1.826768,1.62908
10.61481,3.392492,1.826259,1.62908
10.61736,3.392634,1.825742,1.62908
10.61999,3.39277,1.825245,1.62908
10.62253,3.392906,1.824737,1.62908
10.62513,3.393034,1.824258,1.62908
10.62775,3.393161,1.823778,1.62908
10.63036,3.393285,1.823302,1.62908
10.63293,3.393405,1.822839,1.62908
10.63553,3.39352,1.82239,1.62908
10.63803,3.393632,1.821949,1.62908
10.64065,3.393738,1.821532,1.62908
10.64336,3.393845,1.821106,1.62908
10.64581,3.393952,1.820674,1.62908
10.64831,3.394046,1.820294,1.62908
10.6509,3.39414,1.819914,1.62908
10.65343,3.394234,1.81953,1.62908
10.65592,3.394323,1.819164,1.62908
10.65842,3.394408,1.818812,1.62908
10.66099,3.394491,1.818467,1.62908
10.66352,3.394574,1.818122,1.62908
10.6661,3.394653,1.817791,1.62908
10.66874,3.394732,1.817461,1.62908
10.67124,3.39481,1.817131,1.62908
10.67372,3.394881,1.816829,1.62908
10.67631,3.39495,1.816535,1.62908
10.6788,3.39502,1.816237,1.62908
10.68133,3.395085,1.815958,1.62908
10.68397,3.39515,1.815683,1.62908
10.68654,3.395215,1.815403,1.62908
10.68902,3.395277,1.815137,1.62908
10.69143,3.395334,1.814889,1.62908
10.69398,3.395389,1.814653,1.62908
10.69653,3.395444,1.814411,1.62908
10.6991,3.395499,1.814176,1.62908
10.70212,3.395552,1.813944,1.62908
10.70512,3.395612,1.813681,1.62908
10.70761,3.39567,1.813428,1.62908
10.71025,3.395717,1.813225,1.62908
10.71285,3.395764,1.813016,1.62908
10.71543,3.39581,1.812816,1.62908
10.71794,3.395854,1.812623,1.62908
10.72042,3.395895,1.812441,1.62908
10.72305,3.395935,1.812266,1.62908
10.72587,3.395976,1.812086,1.62908
10.7284,3.396019,1.811899,1.62908
10.731,3.396056,1.811736,1.62908
10.73355,3.396093,1.811573,1.62908
10.73611,3.396128,1.811419,1.62908
10.73865,3.396162,1.811268,1.62908
10.74122,3.396195,1.811124,1.62908
10.74393,3.396227,1.810981,1.62908
10.74652,3.39626,1.810835,1.62908
10.74902,3.396291,1.810701,1.62908
10.75155,3.396319,1.810575,1.62908
10.75416,3.396347,1.810451,1.62908
10.75672,3.396375,1.810327,1.62908
10.75936,3.396402,1.810209,1.62908
10.76192,3.396429,1.81009,1.62908
10.7648,3.396454,1.80998,1.62908
10.76763,3.396481,1.809859,1.62908
10.77029,3.396507,1.809744,1.62908
10.77293,3.396531,1.80964,1.62908
10.77545,3.396554,1.80954,1.62908
10.77807,3.396575,1.809447,1.62908
10.78097,3.396596,1.809354,1.62908
10.79336,3.396619,1.809253,1.62908
10.79673,3.396708,1.808864,1.62908
10.80599,3.396729,1.808767,1.62908
10.80907,3.396785,1.808522,1.62908
10.81211,3.396803,1.808446,1.62908
10.81494,3.396819,1.808375,1.62908
10.81755,3.396834,1.80831,1.62908
10.82063,3.396847,1.808252,1.62908
10.82351,3.396863,1.808187,1.62908
10.82636,3.396876,1.808128,1.62908
10.8294,3.396889,1.808071,1.62908
10.83228,3.396902,1.808013,1.62908
10.83504,3.396914,1.80796,1.62908
10.83807,3.396926,1.807911,1.62908
10.84075,3.396938,1.807875,1.62908
10.84387,3.396948,1.807875,1.62908
10.84855,3.39696,1.807875,1.62908
10.8519,3.39696,1.807875,1.62908
10.85474,3.39696,1.807875,1.62908
10.85745,3.39696,1.807875,1.62908
10.86072,3.39696,1.807875,1.62908
10.86401,3.39696,1.807875,1.62908
10.86709,3.39696,1.807875,1.62908
10.87068,3.39696,1.807875,1.62908
10.87343,3.39696,1.807875,1.62908
10.87656,3.39696,1.807875,1.62908
10.87934,3.39696,1.807875,1.62908
10.88206,3.39696,1.807875,1.62908
10.88536,3.39696,1.807875,1.62908
10.88806,3.39696,1.807875,1.62908
10.89083,3.39696,1.807875,1.62908
10.89358,3.39696,1.807875,1.62908
10.89623,3.39696,1.807875,1.62908
10.89914,3.39696,1.807875,1.62908
10.90182,3.39696,1.807875,1.62908
10.90442,3.39696,1.807875,1.62908
10.90706,3.39696,1.807875,1.62908
10.90991,3.39696,1.807875,1.62908
10.91265,3.39696,1.807875,1.62908
10.9157,3.39696,1.807875,1.62908
10.91844,3.39696,1.807875,1.62908
10.92097,3.39696,1.807875,1.62908
10.92381,3.39696,1.807875,1.62908
10.92684,3.39696,1.807875,1.62908
10.92966,3.39696,1.807875,1.62908
10.93265,3.39696,1.807875,1.62908
10.93544,3.39696,1.807875,1.62908
10.93833,3.39696,1.807875,1.62908
10.94103,3.39696,1.807875,1.62908
10.94407,3.39696,1.807875,1.62908
10.94702,3.39696,1.807875,1.62908
10.94971,3.39696,1.807875,1.62908
10.95256,3.39696,1.807875,1.62908
10.95551,3.39696,1.807875,1.62908
10.95812,3.39696,1.807875,1.62908
10.961,3.39696,1.807875,1.62908
10.96423,3.39696,1.807875,1.62908
10.96696,3.39696,1.807875,1.62908
10.97006,3.39696,1.807875,1.62908
10.97294,3.39696,1.807875,1.62908
10.97549,3.39696,1.807875,1.62908
10.97862,3.39696,1.807875,1.62908
10.98145,3.39696,1.807875,1.62908
10.98432,3.39696,1.807875,1.62908
10.98721,3.39696,1.807875,1.62908
10.98986,3.39696,1.807875,1.62908
10.99251,3.39696,1.807875,1.62908
10.99546,3.39696,1.807875,1.62908
10.99815,3.39696,1.807875,1.62908
11.00085,3.39696,1.807875,1.62908
11.00361,3.39696,1.807875,1.62908
11.00612,3.39696,1.807875,1.62908
11.00851,3.39696,1.807875,1.62908
11.01139,3.39696,1.807875,1.62908
11.01662,3.39696,1.807875,1.62908
11.01976,3.39696,1.807875,1.62908
11.02255,3.39696,1.807875,1.62908
11.02524,3.39696,1.807875,1.62908
11.02812,3.39696,1.807875,1.62908
11.03091,3.39696,1.807875,1.62908
11.03384,3.39696,1.807875,1.62908
11.03676,3.39696,1.807875,1.62908
11.03943,3.39696,1.807875,1.62908
11.04211,3.39696,1.807875,1.62908
11.04998,3.39696,1.807875,1.62908
11.05357,3.39696,1.807875,1.62908
11.05622,3.39696,1.807875,1.62908
11.05898,3.39696,1.807875,1.62908
11.06163,3.39696,1.807875,1.62908
11.06433,3.39696,1.807875,1.62908
11.06697,3.39696,1.807875,1.62908
11.06961,3.39696,1.807875,1.62908
11.07216,3.39696,1.807875,1.62908
11.07485,3.39696,1.807875,1.62908
11.07754,3.39696,1.807875,1.62908
11.08004,3.39696,1.807875,1.62908
11.08296,3.39696,1.807875,1.62908
11.08564,3.39696,1.807875,1.62908
11.08823,3.39696,1.807875,1.62908
11.09095,3.39696,1.807875,1.62908
11.09357,3.39696,1.807875,1.62908
11.096,3.39696,1.807875,1.62908
11.09881,3.39696,1.807875,1.62908
11.10141,3.39696,1.807875,1.62908
11.10391,3.39696,1.807875,1.62908
11.10665,3.39696,1.807875,1.62908
11.10929,3.39696,1.807875,1.62908
11.11174,3.39696,1.807875,1.62908
11.11463,3.39696,1.807875,1.62908
11.11728,3.39696,1.807875,1.62908
11.11982,3.39696,1.807875,1.62908
11.12249,3.39696,1.807875,1.62908
11.12513,3.39696,1.807875,1.62908
11.12773,3.39696,1.807875,1.62908
11.13043,3.39696,1.807875,1.62908
11.13312,3.39696,1.807875,1.62908
11.13574,3.39696,1.807875,1.62908
11.13849,3.39696,1.807875,1.62908
11.14101,3.39696,1.807875,1.62908
11.14369,3.39696,1.807875,1.62908
11.1464,3.39696,1.807875,1.62908
11.14907,3.39696,1.807875,1.62908
11.15164,3.39696,1.807875,1.62908
11.15414,3.39696,1.807875,1.62908
11.15661,3.39696,1.807875,1.62908
11.15916,3.39696,1.807875,1.62908
11.16172,3.39696,1.807875,1.62908
11.16445,3.39696,1.807875,1.62908
11.16703,3.39696,1.807875,1.62908
11.16959,3.39696,1.807875,1.62908
11.17212,3.39696,1.807875,1.62908
11.17459,3.39696,1.807875,1.62908
11.17713,3.39696,1.807875,1.62908
11.17964,3.39696,1.807875,1.62908
11.1822,3.39696,1.807875,1.62908
11.18488,3.39696,1.807875,1.62908
11.18732,3.39696,1.807875,1.62908
11.18983,3.39696,1.807875,1.62908
11.19248,3.39696,1.807875,1.62908
11.19506,3.39696,1.807875,1.62908
11.19767,3.39696,1.807875,1.62908
11.20012,3.39696,1.807875,1.62908
11.20276,3.39696,1.807875,1.62908
11.20536,3.39696,1.807875,1.62908
11.20781,3.39696,1.807875,1.62908
11.2104,3.39696,1.807875,1.62908
11.21294,3.39696,1.807875,1.62908
11.21558,3.39696,1.807875,1.62908
11.21872,3.39696,1.807875,1.62908
11.22125,3.39696,1.807875,1.62908
11.22385,3.39696,1.807875,1.62908
11.22646,3.39696,1.807875,1.62908
11.22902,3.39696,1.807875,1.62908
11.23156,3.39696,1.807875,1.62908
11.23408,3.39696,1.807875,1.62908
11.23663,3.39696,1.807875,1.62908
11.23922,3.39696,1.807875,1.62908
11.24171,3.39696,1.807875,1.62908
11.24438,3.39696,1.807875,1.62908
11.24693,3.39696,1.807875,1.62908
11.24947,3.39696,1.807875,1.62908
11.25207,3.39696,1.807875,1.62908
11.25453,3.39696,1.807875,1.62908
11.25703,3.39696,1.807875,1.62908
11.25962,3.39696,1.807875,1.62908
11.26211,3.39696,1.807875,1.62908
11.26475,3.39696,1.807875,1.62908
11.26738,3.39696,1.807875,1.62908
11.26991,3.39696,1.807875,1.62908
11.27745,3.39696,1.807875,1.62908
11.28053,3.39696,1.807875,1.62908
11.2833,3.39696,1.807875,1.62908
11.28644,3.39696,1.807875,1.62908
11.28934,3.39696,1.807875,1.62908
11.29251,3.39696,1.807875,1.62908
11.29547,3.39696,1.807875,1.62908
11.29843,3.39696,1.807875,1.62908
11.30134,3.39696,1.807875,1.62908
11.30405,3.39696,1.807875,1.62908
11.30663,3.39696,1.807875,1.62908
11.30925,3.39696,1.807875,1.62908
11.31182,3.39696,1.807875,1.62908
11.31435,3.39696,1.807875,1.62908
11.31684,3.39696,1.807875,1.62908
11.31941,3.39696,1.807875,1.62908
11.32192,3.39696,1.807875,1.62908
11.32453,3.39696,1.807875,1.62908
11.32712,3.39696,1.807875,1.62908
11.32978,3.39696,1.807875,1.62908
11.33329,3.39696,1.807875,1.62908
11.3362,3.39696,1.807875,1.62908
11.33894,3.39696,1.807875,1.62908
11.34153,3.39696,1.807875,1.62908
11.34435,3.39696,1.807875,1.62908
11.34694,3.39696,1.807875,1.62908
11.34962,3.39696,1.807875,1.62908
11.35235,3.39696,1.807875,1.62908
11.35493,3.39696,1.807875,1.62908
11.35743,3.39696,1.807875,1.62908
11.36007,3.39696,1.807875,1.62908
11.36343,3.39696,1.807875,1.62908
11.36637,3.39696,1.807875,1.62908
11.36928,3.39696,1.807875,1.62908
11.37196,3.39696,1.807875,1.62908
11.37445,3.39696,1.807875,1.62908
11.3771,3.39696,1.807875,1.62908
11.37969,3.39696,1.807875,1.62908
11.38224,3.39696,1.807875,1.62908
11.38488,3.39696,1.807875,1.62908
11.38742,3.39696,1.807875,1.62908
11.38993,3.39696,1.807875,1.62908
11.39247,3.39696,1.807875,1.62908
11.39502,3.39696,1.807875,1.62908
11.39768,3.39696,1.807875,1.62908
11.40024,3.39696,1.807875,1.62908
11.40294,3.39696,1.807875,1.62908
11.40554,3.39696,1.807875,1.62908
11.40802,3.39696,1.807875,1.62908
11.41061,3.39696,1.807875,1.62908
11.41313,3.39696,1.807875,1.62908
11.41564,3.39696,1.807875,1.62908
11.41815,3.39696,1.807875,1.62908
11.42065,3.39696,1.807875,1.62908
11.42323,3.39696,1.807875,1.62908
11.4258,3.39696,1.807875,1.62908
11.42841,3.39696,1.807875,1.62908
11.43102,3.39696,1.807875,1.62908
11.43353,3.39696,1.807875,1.62908
11.43611,3.39696,1.807875,1.62908
11.43863,3.39696,1.807875,1.62908
11.44114,3.39696,1.807875,1.62908
11.44382,3.39696,1.807875,1.62908
11.44635,3.39696,1.807875,1.62908
11.44894,3.39696,1.807875,1.62908
11.45151,3.39696,1.807875,1.62908
11.45402,3.39696,1.807875,1.62908
11.45652,3.39696,1.807875,1.62908
11.45917,3.39696,1.807875,1.62908
11.46175,3.39696,1.807875,1.62908
11.46442,3.39696,1.807875,1.62908
11.46683,3.39696,1.807875,1.62908
11.46936,3.39696,1.807875,1.62908
11.47194,3.39696,1.807875,1.62908
11.47442,3.39696,1.807875,1.62908
11.47699,3.39696,1.807875,1.62908
11.47951,3.39696,1.807875,1.62908
11.48205,3.39696,1.807875,1.62908
11.48475,3.39696,1.807875,1.62908
11.48734,3.39696,1.807875,1.62908
11.48983,3.39696,1.807875,1.62908
11.49251,3.39696,1.807875,1.62908
11.49501,3.39696,1.807875,1.62908
11.49768,3.39696,1.807875,1.62908
11.50012,3.39696,1.807875,1.62908
11.50284,3.39696,1.807875,1.62908
11.51079,3.39696,1.807875,1.62908
11.51383,3.39696,1.807875,1.62908
11.51646,3.39696,1.807875,1.62908
11.51902,3.39696,1.807875,1.62908
11.52152,3.39696,1.807875,1.62908
11.52413,3.39696,1.807875,1.62908
11.5268,3.39696,1.807875,1.62908
11.52933,3.39696,1.807875,1.62908
11.53181,3.39696,1.807875,1.62908
11.53436,3.39696,1.807875,1.62908
11.53683,3.39696,1.807875,1.62908
11.53932,3.39696,1.807875,1.62908
11.54173,3.39696,1.807875,1.62908
11.54432,3.39696,1.807875,1.62908
11.54693,3.39696,1.807875,1.62908
11.54948,3.39696,1.807875,1.62908
11.55202,3.39696,1.807875,1.62908
11.55444,3.39696,1.807875,1.62908
11.55694,3.39696,1.807875,1.62908
11.55946,3.39696,1.807875,1.62908
11.5619,3.39696,1.807875,1.62908
11.56459,3.39696,1.807875,1.62908
11.56729,3.39696,1.807875,1.62908
11.56983,3.39696,1.807875,1.62908
11.57232,3.39696,1.807875,1.62908
11.57482,3.39696,1.807875,1.62908
11.57741,3.39696,1.807875,1.62908
11.57994,3.39696,1.807875,1.62908
11.58244,3.39696,1.807875,1.62908
11.58509,3.39696,1.807875,1.62908
11.58766,3.39696,1.807875,1.62908
11.59011,3.39696,1.807875,1.62908
11.59256,3.39696,1.807875,1.62908
11.59502,3.39696,1.807875,1.62908
11.59753,3.39696,1.807875,1.62908
11.60005,3.39696,1.807875,1.62908
11.60267,3.39696,1.807875,1.62908
11.60522,3.39696,1.807875,1.62908
11.60772,3.39696,1.807875,1.62908
11.61028,3.39696,1.807875,1.62908
11.6127,3.39696,1.807875,1.62908
11.61526,3.39696,1.807875,1.62908
11.61786,3.39696,1.807875,1.62908
11.62034,3.39696,1.807875,1.62908
11.62292,3.39696,1.807875,1.62908
11.62544,3.39696,1.807875,1.62908
11.62805,3.39696,1.807875,1.62908
11.63054,3.39696,1.807875,1.62908
11.63305,3.39696,1.807875,1.62908
11.63558,3.39696,1.807875,1.62908
11.63801,3.39696,1.807875,1.62908
11.64042,3.39696,1.807875,1.62908
11.64315,3.39696,1.807875,1.62908
11.64562,3.39696,1.807875,1.62908
11.64818,3.39696,1.807875,1.62908
11.65066,3.39696,1.807875,1.62908
11.65325,3.39696,1.807875,1.62908
11.65583,3.39696,1.807875,1.62908
11.65833,3.39696,1.807875,1.62908
11.66091,3.39696,1.807875,1.62908
11.66354,3.39696,1.807875,1.62908
11.66607,3.39696,1.807875,1.62908
11.66872,3.39696,1.807875,1.62908
11.67125,3.39696,1.807875,1.62908
11.67375,3.39696,1.807875,1.62908
11.67637,3.39696,1.807875,1.62908
11.67898,3.39696,1.807875,1.62908
11.6816,3.39696,1.807875,1.62908
11.68427,3.39696,1.807875,1.62908
11.68682,3.39696,1.807875,1.62908
11.68931,3.39696,1.807875,1.62908
11.6917,3.39696,1.807875,1.62908
11.69421,3.39696,1.807875,1.62908
11.69673,3.39696,1.807875,1.62908
11.69925,3.39696,1.807875,1.62908
11.70177,3.39696,1.807875,1.62908
11.70434,3.39696,1.807875,1.62908
11.70695,3.39696,1.807875,1.62908
11.70951,3.39696,1.807875,1.62908
11.71204,3.39696,1.807875,1.62908
11.71466,3.39696,1.807875,1.62908
11.71727,3.39696,1.807875,1.62908
11.71982,3.39696,1.807875,1.62908
11.72233,3.39696,1.807875,1.62908
11.72493,3.39696,1.807875,1.62908
11.7276,3.39696,1.807875,1.62908
11.73314,3.39696,1.807875,1.62908
11.73825,3.39696,1.807875,1.62908
11.74118,3.39696,1.807875,1.62908
11.74393,3.39696,1.807875,1.62908
11.74652,3.39696,1.807875,1.62908
11.74904,3.39696,1.807875,1.62908
11.75167,3.39696,1.807875,1.62908
11.75413,3.39696,1.807875,1.62908
11.75662,3.39696,1.807875,1.62908
11.75918,3.39696,1.807875,1.62908
11.76175,3.39696,1.807875,1.62908
11.76451,3.39696,1.807875,1.62908
11.76737,3.39696,1.807875,1.62908
11.7883,3.39696,1.807875,1.62908
